index,temperature,humidity,pressure,wind_speed,wind_direction,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,is_spring,is_summer,is_autumn,is_winter,is_night,is_morning_rush,is_evening_rush,pm2_5_lag_1h,pm2_5_lag_2h,pm2_5_lag_3h,pm2_5_lag_6h,pm2_5_lag_12h,pm2_5_lag_24h,pm2_5_lag_48h,pm2_5_lag_72h,pm2_5_rolling_mean_3h,pm2_5_rolling_std_3h,pm2_5_rolling_min_3h,pm2_5_rolling_max_3h,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,pm2_5_rolling_min_6h,pm2_5_rolling_max_6h,pm2_5_rolling_mean_12h,pm2_5_rolling_std_12h,pm2_5_rolling_min_12h,pm2_5_rolling_max_12h,pm2_5_rolling_mean_24h,pm2_5_rolling_std_24h,pm2_5_rolling_min_24h,pm2_5_rolling_max_24h,pm2_5_change_rate_1h,pm2_5_change_rate_6h,pm2_5_change_rate_24h,pm10_lag_1h,pm10_lag_2h,pm10_lag_3h,pm10_lag_6h,pm10_lag_12h,pm10_lag_24h,pm10_lag_48h,pm10_lag_72h,pm10_rolling_mean_3h,pm10_rolling_std_3h,pm10_rolling_min_3h,pm10_rolling_max_3h,pm10_rolling_mean_6h,pm10_rolling_std_6h,pm10_rolling_min_6h,pm10_rolling_max_6h,pm10_rolling_mean_12h,pm10_rolling_std_12h,pm10_rolling_min_12h,pm10_rolling_max_12h,pm10_rolling_mean_24h,pm10_rolling_std_24h,pm10_rolling_min_24h,pm10_rolling_max_24h,pm10_change_rate_1h,pm10_change_rate_6h,pm10_change_rate_24h,temp_squared,temp_cubed,temp_change_rate,is_hot,is_cold,humidity_squared,is_high_humidity,is_low_humidity,wind_speed_squared,is_high_wind,is_calm,pressure_change_rate,is_low_pressure,is_high_pressure,pm2_5_squared,pm2_5_change_rate,is_high_pm2_5,is_low_pm2_5,pm10_squared,pm10_change_rate,is_high_pm10,is_low_pm10,no2_squared,no2_change_rate,is_high_no2,o3_squared,o3_change_rate,is_high_o3,co_squared,co_change_rate,is_high_co,so2_squared,so2_change_rate,is_high_so2,temp_humidity_interaction,temp_wind_interaction,pm2_5_temp_interaction,pm2_5_humidity_interaction,wind_pm2_5_interaction,time,time_str
236,38.94,47.0,993.0,3.09,180.0,271.57,0.06,0.62,90.11,0.36,16.46,48.83,7.47,2.0,60.0,45.0,60.0,0.7071067811865476,-0.7071067811865475,-0.5712682150947924,0.8207634412072763,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,18.68,25.44,34.27,24.64,21.07,11.95,25.91,30.71,23.712500000000006,8.007702021595627,16.46,34.27,25.098571428571432,6.0951194370890684,16.46,34.27,23.592307692307692,4.667635293247454,16.46,34.27,19.924,5.656033651479336,11.18,34.27,-0.11884368308351172,-0.3319805194805195,0.37740585774058594,58.64,90.52,134.2,108.71,74.43,27.39,101.53,108.48,83.04749999999999,38.46634838834241,48.83,134.2,98.45428571428572,33.76702674560043,48.83,134.2,92.38923076923076,25.534524165509218,48.83,134.2,69.494,32.06310301577188,25.49,134.2,-0.16729195088676674,-0.550823291325545,0.7827674333698429,1516.3235999999997,59045.64098399999,0.0,1,0,2209.0,0,0,9.5481,0,1,-0.001006036217303774,1,0,270.9316,-0.11884368308351168,0,0,2384.3689,-0.16729195088676674,0,0,0.3844,-0.015873015873015928,0,8119.8121,-0.022456064222174055,0,73750.2649,-0.04812478093235195,0,0.1296,-0.1428571428571429,0,1830.1799999999998,120.32459999999999,640.9524,773.62,50.8614,2025-06-28 09:00:00+00:00,2025-06-28 09:00:00
237,31.94,62.0,996.0,3.09,50.0,437.33,0.74,4.75,55.92,1.59,47.65,93.21,16.21,3.0,131.0,70.0,131.0,0.7071067811865475,0.7071067811865476,-0.7907757369376986,-0.6121059825476627,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,0,0,46.45,45.93,45.65,43.69,33.89,40.34,54.22,58.71,46.42,0.8844584030165954,45.65,47.65,45.52571428571429,1.335313410687508,43.69,47.65,42.29923076923077,4.334773084292613,33.89,47.65,39.2132,7.05352495801449,28.16,52.25,0.025834230355220575,0.09063859006637677,0.18120971740208217,82.91,75.63,70.1,63.62,44.84,96.93,115.04,167.2,80.46249999999999,9.987049530934215,70.1,93.21,73.78857142857143,10.948256221230588,63.62,93.21,64.74461538461539,13.469721362735887,44.84,93.21,61.4692,19.937497527690546,34.18,96.93,0.12423109395730307,0.4651053127947186,-0.038378211080161075,1020.1636000000001,32584.025384000004,0.0668002672010688,0,0,3844.0,0,0,9.5481,0,1,0.0,1,0,2270.5225,0.02583423035522059,1,0,8688.104099999999,0.12423109395730303,1,0,22.5625,-0.19491525423728817,0,3127.0464,0.15752432208652456,0,191257.52889999998,-0.018030357463625024,0,2.5281000000000002,0.08163265306122458,0,1980.28,98.6946,1521.941,2954.2999999999997,147.2385,2025-07-20 03:00:00+00:00,2025-07-20 03:00:00
238,34.94,63.0,993.0,2.06,180.0,140.8,0.0,1.28,60.73,1.3,21.16,86.37,6.44,3.0,70.0,67.0,70.0,-0.7071067811865477,0.7071067811865474,0.8486442574947509,0.5289640103269624,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,0,21.57,21.71,22.08,23.8,32.69,22.0,38.24,30.35,21.63,0.3800877091760087,21.16,22.08,22.147142857142857,0.8594516524256283,21.16,23.8,25.30923076923077,4.069376409104269,21.16,32.69,25.946399999999997,5.158999321573903,20.78,37.76,-0.019007881316643493,-0.11092436974789918,-0.03818181818181818,85.07,82.57,80.33,68.54,81.64,95.74,113.72,110.03,83.585,2.682455342902595,80.33,86.37,78.42714285714285,7.020533489428738,68.54,86.37,76.40153846153845,6.380810876048391,68.41,86.37,88.696,15.065200242058959,68.41,118.18,0.015281532855295774,0.2601400641960898,-0.09786922916231451,1220.8035999999997,42654.87778399999,0.0,0,0,3969.0,0,0,4.2436,0,1,0.0010080645161290036,1,0,447.7456,-0.019007881316643438,0,0,7459.776900000001,0.015281532855295765,1,0,1.6384,0.007874015748031482,0,3688.1328999999996,-0.0163589245221899,0,19824.640000000003,-0.026346725675956084,0,1.6900000000000002,-0.022556390977443663,0,2201.22,71.9764,739.3303999999999,1333.08,43.589600000000004,2025-07-05 21:00:00+00:00,2025-07-05 21:00:00
239,35.94,49.0,995.0,4.12,230.0,145.32,0.15,0.79,75.91,2.25,28.07,97.06,4.65,3.0,85.0,72.0,85.0,0.9659258262890683,-0.25881904510252063,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,1,0,34.02,32.57,32.32,33.71,24.08,30.09,21.39,16.19,31.744999999999997,2.5620629708628693,28.07,34.02,32.339999999999996,1.9856988694160056,28.07,34.02,31.10692307692307,3.141240160126211,24.08,34.02,26.566800000000004,5.768839946933294,18.71,34.02,-0.17489711934156385,-0.1673094037377633,-0.06713193752077101,123.99,125.83,127.38,126.83,93.51,108.11,74.72,56.04,118.565,14.40347296082904,97.06,127.38,122.16142857142859,11.128979331114822,97.06,127.38,117.11307692307693,12.62996726349372,93.51,127.38,99.80519999999999,21.57594109959826,72.14,127.38,-0.21719493507540927,-0.2347236458251202,-0.10221071131255201,1291.6835999999998,46423.108583999994,0.0,1,0,2401.0,0,0,16.9744,0,1,-0.0010040160642570406,1,0,787.9249,-0.17489711934156382,0,0,9420.643600000001,-0.2171949350754092,1,0,0.6241000000000001,-0.42753623188405787,0,5762.3281,0.055331572362018466,0,21117.9024,-0.07580768252353098,0,5.0625,-0.32835820895522394,0,1761.06,148.0728,1008.8358,1375.43,115.64840000000001,2025-07-02 07:00:00+00:00,2025-07-02 07:00:00
240,42.94,33.0,991.0,3.09,130.0,211.76,0.03,0.93,115.11,2.66,48.6,127.55,13.41,4.0,133.0,87.0,133.0,0.258819045102521,-0.9659258262890682,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,48.88,48.73,49.83,51.42,58.7,54.6,52.16,53.09,49.01,0.5585099223230795,48.6,49.83,50.49714285714286,2.027886537635627,48.6,53.85,52.8023076923077,3.450099403993442,48.6,58.7,56.19359999999999,4.907410111250129,48.6,64.03,-0.00572831423895256,-0.05484247374562427,-0.10989010989010989,130.47,134.36,144.4,201.34,168.66,136.04,84.49,78.53,134.195,7.3530243210985455,127.55,144.4,158.36285714285714,32.190922485635454,127.55,201.34,174.56923076923078,30.788376719561573,127.55,206.68,156.33880000000002,29.979552242598064,125.61,206.68,-0.02238062389821416,-0.3664944869375186,-0.06240811526021755,1843.8435999999997,79174.64418399999,0.0,1,0,1089.0,0,0,9.5481,0,1,-0.0010080645161290036,1,0,2361.96,-0.005728314238952592,1,0,16269.002499999999,-0.022380623898214158,1,0,0.8649000000000001,0.13414634146341475,0,13250.3121,0.006998512816026592,1,44842.2976,0.021761158021712967,0,7.0756000000000006,-0.05673758865248213,0,1417.02,132.6846,2086.884,1603.8,150.174,2025-06-20 11:00:00+00:00,2025-06-20 11:00:00
241,29.94,66.0,996.0,6.17,270.0,144.2,0.0,1.91,53.02,0.76,22.35,96.0,7.48,3.0,73.0,71.0,73.0,-0.9659258262890684,0.2588190451025203,0.9680771188662043,-0.2506525322587204,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,1,22.39,22.57,22.86,23.69,43.56,23.64,18.8,25.33,22.542499999999997,0.23228933107943847,22.35,22.86,22.901428571428568,0.5018110059716566,22.35,23.69,28.22461538461539,7.354161651047902,22.35,43.56,29.387199999999996,7.36391286386977,22.35,45.33,-0.001786511835640873,-0.05656395103419163,-0.05456852791878169,93.05,89.07,84.86,78.54,136.19,95.32,86.46,97.6,90.745,4.843101623271324,84.86,96.0,86.06714285714285,6.840691276680823,78.54,96.0,95.52538461538461,17.11573088096864,78.54,136.19,106.88040000000001,22.373884046658805,78.54,156.25,0.03170338527673297,0.22230710466004575,0.007133864876206535,896.4036000000001,26838.323784000004,-0.03232062055591467,0,0,4356.0,0,0,38.0689,0,0,0.0,1,0,499.52250000000004,-0.001786511835640825,0,0,9216.0,0.031703385276733,1,0,3.6481,-0.25098039215686274,0,2811.1204000000002,0.01357293060600262,0,20793.639999999996,-0.10267579340385813,0,0.5776,-0.12643678160919536,0,1976.0400000000002,184.7298,669.1590000000001,1475.1000000000001,137.89950000000002,2025-07-09 19:00:00+00:00,2025-07-09 19:00:00
242,32.94,66.0,993.0,8.23,230.0,148.63,0.0,1.75,77.52,3.92,30.59,103.57,7.64,4.0,90.0,75.0,90.0,-0.5000000000000004,0.8660254037844384,-0.9680771188662041,-0.2506525322587213,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,1,0,0,1,0,0,29.52,28.5,27.66,28.54,34.16,29.14,36.16,44.29,29.0675,1.2683158124063578,27.66,30.59,28.56857142857143,1.1389824196979306,27.47,30.59,30.46076923076923,2.5352529838869517,27.47,34.33,32.4628,5.359102474606482,27.47,49.3,0.03624661246612467,0.07182901191310444,0.04975978037062455,100.3,98.01,96.64,93.69,84.44,106.41,110.05,64.57,99.63,3.0296864524237446,96.64,103.57,97.61999999999999,3.3721111092805534,93.69,103.57,93.73307692307692,5.404631323558503,84.44,103.57,102.7756,14.855496199499136,84.44,140.7,0.03260219341974074,0.10545415732735614,-0.02668922093788181,1085.0435999999997,35741.33618399999,0.0,0,0,4356.0,0,0,67.7329,0,0,0.0,1,0,935.7481,0.036246612466124706,0,0,10726.744899999998,0.03260219341974069,1,0,3.0625,0.04790419161676662,0,6009.350399999999,0.008718282368249897,0,22090.8769,0.026946728390796704,0,15.366399999999999,0.28524590163934427,0,2174.04,271.0962,1007.6346,2018.94,251.75570000000002,2025-07-22 22:00:00+00:00,2025-07-22 22:00:00
243,30.35,62.0,1000.0,4.67,40.0,527.0,0.22,3.49,118.95,5.23,44.19,53.03,6.79,3.0,122.0,49.0,122.0,0.9659258262890683,0.25881904510252074,0.10116832198743272,-0.994869323391895,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,1,0,0,1,0,0,53.65,65.6,66.22,69.22,70.15,86.45,55.09,37.75,57.415,10.545111031500173,44.19,66.22,62.08714285714285,9.481254688921213,44.19,69.22,66.04923076923077,8.056099616169169,44.19,71.13,70.8796,10.201025062871542,44.19,100.59,-0.17632805219012118,-0.361600693441202,-0.4888374783111626,66.12,83.39,85.24,87.92,82.8,122.36,174.52,101.89,71.945,15.269281799307608,53.03,85.24,78.56285714285714,13.595975770162918,53.03,87.92,82.18,10.532237021006823,53.03,88.36,88.014,16.262705801926074,53.03,133.99,-0.19797338173018758,-0.3968380345768881,-0.5666067342268715,921.1225000000001,27956.067875000004,0.004634227077126907,0,0,3844.0,0,0,21.808899999999998,0,1,0.0,1,0,1952.7560999999998,-0.17632805219012115,1,0,2812.1809000000003,-0.19797338173018753,1,0,12.180100000000001,-0.26834381551362674,0,14149.1025,0.1540700494809355,1,277729.0,-0.06513872135102539,0,27.352900000000005,-0.10598290598290583,0,1881.7,141.7345,1341.1665,2739.7799999999997,206.3673,2025-07-15 05:00:00+00:00,2025-07-15 05:00:00
244,38.94,50.0,989.0,4.12,230.0,210.62,0.0,3.28,71.79,1.09,31.07,99.43,21.45,3.0,91.0,73.0,91.0,-0.7071067811865471,-0.7071067811865479,-0.9884683243281114,0.15142777750457667,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,30.89,30.66,30.83,32.77,47.79,31.52,40.48,42.99,30.862499999999997,0.1691892431568865,30.66,31.07,31.460000000000004,0.8268413793870437,30.66,32.77,35.85846153846153,6.02978557683141,30.66,47.79,32.1728,7.795192706619467,19.08,47.79,0.005827128520556805,-0.05187671650900222,-0.01427664974619287,98.51,98.03,98.38,103.03,174.78,98.66,117.98,118.43,98.5875,0.5971250566952764,98.03,99.43,99.89714285714285,1.9030389231061837,98.03,103.03,118.63384615384615,26.751687030435278,98.03,174.78,111.46679999999998,26.674286575901768,81.16,174.78,0.00933915338544312,-0.03494127923905653,0.007804581390634606,1516.3235999999997,59045.64098399999,-0.025037556334501776,1,0,2500.0,0,0,16.9744,0,1,0.0,1,0,965.3449,0.00582712852055689,0,0,9886.324900000001,0.009339153385443222,1,0,10.758399999999998,0.22388059701492513,0,5153.804100000001,-0.06144594064583586,0,44360.784400000004,0.08365918913356651,0,1.1881000000000002,0.0,0,1947.0,160.4328,1209.8658,1553.5,128.0084,2025-06-24 15:00:00+00:00,2025-06-24 15:00:00
245,31.94,70.0,999.0,0.0,0.0,717.95,0.0,10.45,57.52,2.11,31.75,56.65,22.55,3.0,92.0,52.0,92.0,-0.9659258262890683,-0.25881904510252063,-0.4853019625310808,-0.8743466161445822,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,1,29.4,27.02,24.43,20.16,52.67,65.27,52.42,45.17,28.15,3.1431300747291173,24.43,31.75,24.997142857142855,4.546532430639546,20.16,31.75,29.787692307692307,11.121325725714355,20.16,52.67,43.6088,16.941549348667415,20.16,65.93,0.0799319727891157,0.5749007936507936,-0.5135590623563658,49.86,44.4,39.46,29.88,99.83,147.23,94.14,58.2,47.5925,7.382625436342638,39.46,56.65,40.762857142857136,10.080331863395692,29.88,56.65,50.28,22.74262407902835,29.88,99.83,93.0672,49.72710172531676,29.88,159.3,0.13618130766145206,0.8959170013386881,-0.6152278747537865,1020.1636000000001,32584.025384000004,0.0,0,0,4900.0,0,0,0.0,0,1,0.0,1,0,1008.0625,0.07993197278911568,0,0,3209.2225,0.13618130766145198,1,0,109.20249999999999,-0.027906976744186074,0,3308.5504000000005,-0.0682002267941032,0,515452.2025000001,-0.008315261682113828,0,4.4521,-0.10212765957446812,0,2235.8,0.0,1014.095,2222.5,0.0,2025-07-18 17:00:00+00:00,2025-07-18 17:00:00
246,29.94,58.0,997.0,0.0,0.0,291.42,0.1,6.37,42.1,1.04,54.34,144.76,50.86,4.0,147.0,95.0,147.0,0.49999999999999994,0.8660254037844387,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,1,0,0,53.37,52.7,,,,,,,53.47,0.824560488987922,52.7,54.34,53.47,0.824560488987922,52.7,54.34,53.47,0.824560488987922,52.7,54.34,53.47,0.824560488987922,52.7,54.34,0.01817500468427967,,,138.53,136.51,,,,,,,139.9333333333333,4.300306190648907,136.51,144.76,139.9333333333333,4.300306190648907,136.51,144.76,139.9333333333333,4.300306190648907,136.51,144.76,139.9333333333333,4.300306190648907,136.51,144.76,0.04497220818595243,,,896.4036000000001,26838.323784000004,-0.03232062055591467,0,0,3364.0,0,0,0.0,0,1,0.0,1,0,2952.8356000000003,0.018175004684279683,1,0,20955.457599999998,0.04497220818595249,1,0,40.5769,0.10975609756097549,0,1772.41,-0.0751318101933216,0,84925.61640000001,0.07813540510543837,0,1.0816000000000001,0.11827956989247301,0,1736.52,0.0,1626.9396000000002,3151.7200000000003,0.0,2025-06-16 02:00:00+00:00,2025-06-16 02:00:00
247,33.94,43.0,997.0,0.0,0.0,311.73,0.0,3.46,118.04,3.08,67.92,116.65,29.03,4.0,157.0,82.0,157.0,-0.8660254037844384,-0.5000000000000004,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,0,67.28,64.86,61.98,56.68,58.39,,,,65.51,2.6971837163975336,61.98,67.92,62.38142857142857,4.432089155885099,56.68,67.92,60.49615384615384,4.0984906540122354,55.2,67.92,58.959999999999994,4.584475160800852,52.7,67.92,0.009512485136741982,0.19830628087508825,,117.11,115.31,112.97,118.92,185.78,,,,115.50999999999999,1.8575252353602105,112.97,117.11,115.59857142857143,2.2069015124636366,112.81,118.92,138.7923076923077,33.17892156019294,112.81,196.93,139.93352941176474,29.030293647579693,112.81,196.93,-0.003927931005037945,-0.01908846283215604,,1151.9235999999999,39096.28698399999,0.0,0,0,1849.0,0,0,0.0,0,1,0.0010040160642570406,1,0,4613.1264,0.009512485136742077,1,0,13607.222500000002,-0.003927931005037966,1,0,11.9716,0.05810397553516822,0,13933.441600000002,-0.01707053043550666,1,97175.59290000002,0.06280045003579837,0,9.4864,0.17557251908396942,0,1459.4199999999998,0.0,2305.2048,2920.56,0.0,2025-06-16 16:00:00+00:00,2025-06-16 16:00:00
248,30.94,70.0,999.0,3.09,130.0,386.07,0.0,3.85,93.82,1.7,62.77,107.19,18.34,4.0,155.0,77.0,155.0,-0.7071067811865477,0.7071067811865474,0.48530196253108104,-0.8743466161445821,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,59.46,56.24,54.48,48.43,44.61,48.65,33.75,30.61,58.237500000000004,3.6581814698927504,54.48,62.77,54.84428571428571,5.087228640241683,48.43,62.77,50.009230769230776,6.5488350892079294,43.28,62.77,50.6144,5.858377249716854,43.28,66.4,0.055667675748402326,0.29609746025191,0.29023638232271337,102.98,100.29,99.12,108.12,138.71,122.23,109.11,99.38,102.39500000000001,3.581940814698084,99.12,107.19,103.18571428571428,3.451284095052433,99.12,108.12,112.97692307692306,13.053029906638141,99.12,138.71,131.3836,25.652039697978534,99.12,187.2,0.04088172460671969,-0.008601553829078864,-0.1230467152090322,957.2836000000001,29618.354584000004,-0.03130870381966189,0,0,4900.0,0,0,9.5481,0,1,0.0,1,0,3940.0729000000006,0.05566767574840226,1,0,11489.6961,0.04088172460671968,1,0,14.822500000000002,-0.0051679586563307955,0,8802.192399999998,-0.022097144048363604,0,149050.0449,0.03373764961041048,0,2.8899999999999997,-0.0710382513661203,0,2165.8,95.6046,1942.1038,4393.900000000001,193.9593,2025-07-13 21:00:00+00:00,2025-07-13 21:00:00
249,34.94,55.0,993.0,7.2,230.0,129.07,0.15,0.75,68.19,2.22,24.25,86.69,8.79,3.0,77.0,67.0,77.0,1.0,6.123233995736766e-17,-0.20129852008866114,0.9795299412524943,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,1,0,0,22.92,21.31,20.08,16.46,13.05,17.16,34.27,30.79,22.14,1.825102736834287,20.08,24.25,20.275714285714287,2.761224711022612,16.46,24.25,16.660000000000004,4.5857224076474585,11.12,24.25,16.4828,3.3808659147226368,11.12,24.25,0.05802792321116921,0.47326852976913725,0.41317016317016314,87.66,86.17,83.35,72.87,55.23,62.24,134.2,90.88,85.96749999999999,1.8510244911039593,83.35,87.66,81.92571428571429,5.613082507686414,72.87,87.66,71.32538461538462,13.007717975228282,54.54,87.66,65.1688,11.715256548620692,51.66,87.66,-0.011065480264658896,0.18965280636750367,0.3928341902313624,1220.8035999999997,42654.87778399999,0.029463759575721893,0,0,3025.0,0,0,51.84,0,0,0.0,1,0,588.0625,0.05802792321116912,0,0,7515.156099999999,-0.011065480264658922,1,0,0.5625,-0.27884615384615385,0,4649.8760999999995,0.11348791639451328,0,16659.064899999998,0.004826780848579348,0,4.928400000000001,-0.1361867704280154,0,1921.6999999999998,251.56799999999998,847.295,1333.75,174.6,2025-06-30 06:00:00+00:00,2025-06-30 06:00:00
250,31.94,70.0,999.0,3.09,230.0,418.13,0.0,12.32,30.65,1.56,47.24,113.91,34.29,4.0,130.0,80.0,130.0,-1.0,-1.8369701987210297e-16,0.6513724827222223,-0.7587581226927909,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,1,46.07,44.7,43.35,37.77,46.51,43.22,34.34,22.39,45.34,1.6844979469661971,43.35,47.24,42.75714285714286,3.5785458605682945,37.77,47.24,42.42999999999999,3.5133364958872546,37.77,47.24,37.8528,6.486345606991147,27.35,47.24,0.025396136314304357,0.25072809107757477,0.09301249421564098,111.82,110.51,110.45,105.58,114.93,109.2,103.84,93.05,111.67249999999999,1.6200900180751237,110.45,113.91,109.71999999999998,2.8380039934197883,105.58,113.91,109.55846153846154,4.148033361634254,104.45,117.41,102.45199999999998,12.353568310411369,74.47,117.41,0.018690752995886278,0.07889751846940707,0.043131868131868076,1020.1636000000001,32584.025384000004,0.0,0,0,4900.0,0,0,9.5481,0,1,0.0010020040080160886,1,0,2231.6176,0.025396136314304263,1,0,12975.488099999999,0.018690752995886184,1,0,151.7824,0.04672897196261694,0,939.4224999999999,-0.13442530358655747,0,174832.6969,0.0522964640744934,0,2.4336,-0.08771929824561397,0,2235.8,98.6946,1508.8456,3306.8,145.9716,2025-07-12 18:00:00+00:00,2025-07-12 18:00:00
251,29.94,79.0,998.0,3.09,230.0,396.55,0.0,9.52,24.81,0.61,50.22,137.5,23.98,4.0,137.0,92.0,137.0,0.0,1.0,0.48530196253108104,-0.8743466161445821,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,0,0,49.91,49.29,48.65,47.24,37.77,27.41,28.22,26.56,49.5175,0.6956711387813446,48.65,50.22,48.688571428571436,1.1643514442445129,47.24,50.22,45.60615384615385,4.139524003355817,37.77,50.22,41.1176,7.365131408648909,27.35,50.22,0.006211180124223648,0.06308213378492795,0.832178037212696,131.55,126.44,122.23,113.91,105.58,78.66,97.66,110.39,129.43,6.592910333583088,122.23,137.5,123.65714285714284,8.677068848956072,113.91,137.5,116.90230769230767,9.881018127236144,105.58,137.5,107.3504,16.027889359904297,74.47,137.5,0.04522995058912952,0.20709331928715657,0.7480294940249175,896.4036000000001,26838.323784000004,0.0,0,0,6241.0,0,0,9.5481,0,1,0.0,1,0,2522.0483999999997,0.006211180124223725,1,0,18906.25,0.0452299505891296,1,0,90.6304,-0.07121951219512201,0,615.5360999999999,0.018891170431211357,0,157251.9025,-0.03304072177517681,0,0.3721,-0.1159420289855072,0,2365.26,92.5146,1503.5868,3967.38,155.1798,2025-07-13 00:00:00+00:00,2025-07-13 00:00:00
252,35.94,56.0,995.0,3.09,230.0,184.76,0.0,2.2,62.96,2.04,23.72,94.75,8.45,3.0,75.0,71.0,75.0,-0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,27.29,34.14,38.38,42.34,44.38,38.06,30.32,26.67,30.8825,6.60886462765479,23.72,38.38,35.72714285714285,7.652595886986574,23.72,42.9,38.439230769230775,6.282273290163975,23.72,44.38,42.3788,7.840839835969954,23.72,60.67,-0.13081714913887874,-0.4397732640529051,-0.3767735155018393,96.25,98.67,102.82,104.58,113.44,105.01,108.01,100.8,98.1225,3.5235528944518455,94.75,102.82,101.39999999999999,4.837533806944744,94.75,106.99,101.8923076923077,5.044401440947765,94.75,113.44,125.42400000000002,31.014324781730565,94.75,187.53,-0.015584415584415584,-0.09399502772996747,-0.09770498047804975,1291.6835999999998,46423.108583999994,0.0,1,0,3136.0,0,0,9.5481,0,1,0.0,1,0,562.6383999999999,-0.13081714913887876,0,0,8977.5625,-0.01558441558441559,1,0,4.840000000000001,-0.1821561338289962,0,3963.9616,-0.030937355702632008,0,34136.2576,-0.12019047619047618,0,4.1616,0.5454545454545454,0,2012.6399999999999,111.0546,852.4967999999999,1328.32,73.2948,2025-07-04 20:00:00+00:00,2025-07-04 20:00:00
253,36.94,53.0,996.0,8.23,230.0,136.2,0.22,1.07,65.2,2.15,35.88,135.64,6.01,4.0,102.0,91.0,102.0,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,1,0,0,1,0,0,33.84,32.84,32.8,31.72,18.43,24.25,17.16,34.27,33.84,1.442590262918293,32.8,35.88,33.23142857142857,1.3212422004995736,31.72,35.88,29.045384615384616,5.5258161016942635,18.43,35.88,23.177999999999997,7.687048089698239,13.6,35.88,0.06028368794326238,0.13114754098360668,0.4795876288659795,136.0,136.52,136.31,125.24,77.75,86.69,62.24,134.2,136.1175,0.3833514488473217,135.64,136.52,133.74285714285713,4.141202378881904,125.24,136.52,115.57692307692308,22.55570082581319,77.75,136.52,90.51559999999999,31.860131706151705,51.29,136.52,-0.0026470588235295123,0.08304056212072813,0.5646556696274079,1364.5635999999997,50406.97938399999,0.057240984544934204,1,0,2809.0,0,0,67.7329,0,0,0.0,1,0,1287.3744000000002,0.06028368794326244,1,0,18398.209599999995,-0.002647058823529558,1,0,1.1449,-0.27210884353741494,0,4251.04,0.17013639626704968,0,18550.44,-0.024564921578457355,0,4.6225,-0.13654618473895597,0,1957.82,304.01619999999997,1325.4072,1901.64,295.29240000000004,2025-07-01 06:00:00+00:00,2025-07-01 06:00:00
