temperature,humidity,pressure,wind_speed,wind_direction,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,city,latitude,longitude
32.94,62,996,4.12,180,314.25,0.0,6.04,50.98,0.52,20.8,58.87,16.93,3,69.0,53.0,69.0,Multan,30.1575,71.5249
32.94,66,996,3.09,180,325.2,0.0,5.93,49.52,0.51,23.17,66.95,16.72,3,74.0,57.0,74.0,Multan,30.1575,71.5249
31.94,70,996,3.09,230,334.46,0.0,5.58,49.75,0.48,25.95,75.79,15.39,3,80.0,61.0,80.0,Multan,30.1575,71.5249
31.94,70,996,3.09,230,335.43,0.0,4.58,53.53,0.43,28.88,85.91,13.09,3,86.0,66.0,86.0,Multan,30.1575,71.5249
31.94,70,996,3.09,180,345.6,0.0,4.17,55.04,0.45,31.91,95.14,12.07,3,93.0,71.0,93.0,Multan,30.1575,71.5249
30.94,70,996,3.09,230,354.43,0.0,3.89,55.44,0.47,34.45,103.28,10.97,4,98.0,75.0,98.0,Multan,30.1575,71.5249
30.94,70,996,3.09,230,357.06,0.0,3.61,56.06,0.52,36.16,110.05,9.77,4,103.0,78.0,103.0,Multan,30.1575,71.5249
30.94,70,996,3.09,230,356.93,0.0,3.38,56.67,0.59,37.66,117.37,8.92,4,106.0,82.0,106.0,Multan,30.1575,71.5249
30.94,70,997,2.06,230,352.72,0.0,3.2,56.94,0.66,39.14,125.83,8.22,4,110.0,86.0,110.0,Multan,30.1575,71.5249
30.94,70,997,2.06,230,370.07,0.0,3.86,54.36,0.86,36.51,108.98,9.84,4,103.0,78.0,103.0,Multan,30.1575,71.5249
30.94,70,997,2.06,230,352.72,0.0,3.2,56.94,0.66,39.14,125.83,8.22,4,110.0,86.0,110.0,Multan,30.1575,71.5249
30.94,70,997,2.06,230,370.07,0.0,3.86,54.36,0.86,36.51,108.98,9.84,4,103.0,78.0,103.0,Multan,30.1575,71.5249
29.94,74,997,2.06,230,357.86,0.0,3.65,53.72,0.97,37.96,119.81,9.18,4,107.0,83.0,107.0,Multan,30.1575,71.5249
29.94,74,997,2.06,230,349.86,0.07,3.7,51.98,1.05,39.75,132.81,8.95,4,111.0,90.0,111.0,Multan,30.1575,71.5249
29.94,74,998,2.06,230,342.89,0.39,3.49,52.75,1.07,41.96,146.76,8.84,4,117.0,96.0,117.0,Multan,30.1575,71.5249
31.94,66,998,2.06,230,315.72,0.18,2.98,58.48,1.14,42.61,148.06,7.44,4,119.0,97.0,119.0,Multan,30.1575,71.5249
32.94,62,997,0.0,0,294.65,0.15,2.45,60.24,0.97,41.6,137.66,6.81,4,116.0,92.0,116.0,Multan,30.1575,71.5249
34.94,55,997,3.09,130,276.77,0.14,1.92,62.34,0.75,40.09,125.56,6.38,4,112.0,86.0,112.0,Multan,30.1575,71.5249
34.94,55,997,5.14,230,265.5,0.07,1.26,72.47,0.55,28.14,82.47,4.56,3,85.0,65.0,85.0,Multan,30.1575,71.5249
36.94,49,997,4.12,180,261.78,0.05,1.05,75.87,0.36,19.22,53.92,3.83,3,66.0,50.0,66.0,Multan,30.1575,71.5249
37.94,47,997,4.12,230,255.08,0.05,0.99,75.75,0.27,15.62,43.03,3.61,2,58.0,40.0,58.0,Multan,30.1575,71.5249
37.94,47,996,5.14,180,253.27,0.07,1.18,74.25,0.26,14.54,40.46,4.27,2,56.0,37.0,56.0,Multan,30.1575,71.5249
37.94,47,995,4.12,180,253.66,0.09,1.81,69.88,0.31,15.1,43.26,5.97,2,57.0,40.0,57.0,Multan,30.1575,71.5249
37.94,47,995,4.12,180,258.38,0.1,2.7,65.8,0.38,15.92,47.56,7.59,2,59.0,44.0,59.0,Multan,30.1575,71.5249
36.94,49,996,3.09,180,280.56,0.1,4.65,58.84,0.49,17.48,53.38,10.98,3,62.0,49.0,62.0,Multan,30.1575,71.5249
35.94,56,996,4.12,180,316.34,0.02,6.98,49.48,0.64,19.76,59.82,15.63,3,67.0,53.0,67.0,Multan,30.1575,71.5249
35.94,56,997,3.09,230,346.59,0.0,8.31,43.28,0.76,22.14,66.09,19.59,3,72.0,56.0,72.0,Multan,30.1575,71.5249
34.79,45,997,5.5,173,360.06,0.0,8.77,39.44,0.8,24.32,71.91,21.72,3,77.0,59.0,77.0,Multan,30.1575,71.5249
36.43,47,997,5.15,188,355.29,0.0,8.31,38.61,0.79,26.51,78.54,21.22,3,81.0,63.0,81.0,Multan,30.1575,71.5249
33.94,66,998,3.09,180,325.23,0.0,7.12,40.99,0.73,28.14,85.75,18.75,3,85.0,66.0,85.0,Multan,30.1575,71.5249
33.94,66,998,3.09,180,258.54,0.0,4.71,48.35,0.65,28.63,94.59,13.81,3,86.0,71.0,86.0,Multan,30.1575,71.5249
35.23,52,997,5.01,206,223.71,0.0,3.83,50.36,0.69,29.04,99.52,12.7,3,87.0,73.0,87.0,Multan,30.1575,71.5249
32.94,66,996,3.09,180,199.29,0.0,3.31,51.44,0.91,29.26,103.6,12.34,4,87.0,75.0,87.0,Multan,30.1575,71.5249
32.94,66,996,3.09,180,178.84,0.0,2.97,52.29,1.44,29.14,106.41,11.81,4,87.0,76.0,87.0,Multan,30.1575,71.5249
32.94,66,996,2.06,180,163.74,0.0,2.78,53.14,2.0,28.93,108.53,11.39,4,86.0,77.0,86.0,Multan,30.1575,71.5249
31.94,74,997,2.06,180,153.54,0.0,2.65,54.43,2.43,28.65,110.16,10.93,4,86.0,78.0,86.0,Multan,30.1575,71.5249
31.94,74,997,2.06,180,153.54,0.0,2.65,54.43,2.43,28.65,110.16,10.93,4,86.0,78.0,86.0,Multan,30.1575,71.5249
31.94,74,997,2.06,180,153.54,0.0,2.65,54.43,2.43,28.65,110.16,10.93,4,86.0,78.0,86.0,Multan,30.1575,71.5249
31.94,74,997,2.06,180,153.54,0.0,2.65,54.43,2.43,28.65,110.16,10.93,4,86.0,78.0,86.0,Multan,30.1575,71.5249
31.94,74,997,2.06,130,150.68,0.0,2.62,55.09,2.83,28.58,111.53,10.39,4,86.0,79.0,86.0,Multan,30.1575,71.5249
30.94,79,998,3.09,180,159.41,0.09,2.88,54.22,3.31,29.36,113.92,9.91,4,87.0,80.0,87.0,Multan,30.1575,71.5249
30.94,79,998,3.09,180,176.25,0.44,2.99,54.76,3.8,31.3,117.64,9.52,4,91.0,82.0,91.0,Multan,30.1575,71.5249
31.94,70,998,3.09,130,191.24,0.56,2.67,61.89,4.26,35.16,124.05,9.11,4,99.0,85.0,99.0,Multan,30.1575,71.5249
34.94,55,997,3.09,230,198.76,0.4,2.08,75.15,4.8,41.92,133.35,8.63,4,117.0,90.0,117.0,Multan,30.1575,71.5249
35.94,56,997,3.09,230,197.65,0.26,1.5,88.81,5.44,49.3,140.7,7.69,4,135.0,93.0,135.0,Multan,30.1575,71.5249
37.94,53,996,6.17,230,182.28,0.15,0.91,94.75,4.34,42.26,109.81,4.99,4,118.0,78.0,118.0,Multan,30.1575,71.5249
38.94,47,995,10.29,230,174.44,0.12,0.7,93.85,3.27,36.33,89.74,3.94,3,103.0,68.0,103.0,Multan,30.1575,71.5249
38.94,47,994,7.2,230,168.97,0.11,0.66,92.59,2.92,34.65,85.02,3.72,3,98.0,66.0,98.0,Multan,30.1575,71.5249
39.94,42,994,8.23,230,166.36,0.12,0.72,92.07,2.81,34.16,84.44,3.94,3,97.0,66.0,97.0,Multan,30.1575,71.5249
39.94,42,993,7.2,230,163.93,0.14,0.92,90.73,2.84,34.33,86.77,4.6,3,98.0,67.0,98.0,Multan,30.1575,71.5249
38.94,44,993,7.2,230,162.82,0.16,1.31,87.62,2.82,33.69,88.69,5.23,3,96.0,68.0,96.0,Multan,30.1575,71.5249
37.94,50,993,6.17,230,163.8,0.15,1.89,83.08,2.78,32.52,90.18,5.91,3,94.0,68.0,94.0,Multan,30.1575,71.5249
37.94,50,993,6.17,230,163.72,0.05,2.45,77.87,2.78,31.32,91.9,6.67,3,91.0,69.0,91.0,Multan,30.1575,71.5249
35.94,52,993,5.14,230,161.46,0.0,2.65,73.27,2.76,29.99,93.21,7.32,3,89.0,70.0,89.0,Multan,30.1575,71.5249
35.94,52,994,4.12,230,156.51,0.0,2.48,69.01,2.52,28.54,93.69,7.59,3,86.0,70.0,86.0,Multan,30.1575,71.5249
37.51,37,994,7.4,204,152.69,0.0,2.26,67.09,2.34,27.7,95.0,7.58,3,84.0,71.0,84.0,Multan,30.1575,71.5249
34.94,55,994,3.09,180,150.37,0.0,2.09,67.83,2.3,27.47,96.13,7.49,3,83.0,71.0,83.0,Multan,30.1575,71.5249
34.94,59,994,5.14,180,146.43,0.0,1.89,70.47,2.36,27.66,96.64,7.26,3,84.0,72.0,84.0,Multan,30.1575,71.5249
34.94,59,993,6.17,180,144.4,0.0,1.73,74.23,2.59,28.5,98.01,7.26,3,85.0,72.0,85.0,Multan,30.1575,71.5249
32.94,66,993,8.23,180,144.73,0.0,1.67,76.85,3.05,29.52,100.3,7.39,4,88.0,73.0,88.0,Multan,30.1575,71.5249
32.94,66,993,8.23,230,148.63,0.0,1.75,77.52,3.92,30.59,103.57,7.64,4,90.0,75.0,90.0,Multan,30.1575,71.5249
30.94,70,993,5.14,90,155.07,0.0,1.96,75.59,5.03,31.67,107.72,7.87,4,92.0,77.0,92.0,Multan,30.1575,71.5249
30.94,70,993,5.14,130,160.52,0.0,2.24,70.17,5.9,32.16,110.75,7.93,4,93.0,79.0,93.0,Multan,30.1575,71.5249
30.94,70,993,5.14,130,160.52,0.0,2.24,70.17,5.9,32.16,110.75,7.93,4,93.0,79.0,93.0,Multan,30.1575,71.5249
30.94,70,993,5.14,130,160.52,0.0,2.24,70.17,5.9,32.16,110.75,7.93,4,93.0,79.0,93.0,Multan,30.1575,71.5249
30.94,70,993,5.14,130,160.52,0.0,2.24,70.17,5.9,32.16,110.75,7.93,4,93.0,79.0,93.0,Multan,30.1575,71.5249
30.94,70,993,5.14,130,162.74,0.0,2.57,61.17,6.19,31.73,111.75,7.67,4,92.0,79.0,92.0,Multan,30.1575,71.5249
30.94,74,994,6.17,90,165.27,0.07,3.07,51.2,5.95,31.0,111.95,7.22,4,91.0,79.0,91.0,Multan,30.1575,71.5249
